weight,AppName,Cores,DataSize,SchedulerDelay,MeanWaveTime,GCTime,TaskDeserializationTime,Stragglers,ExecutorRunTime,SDIncrease,MWTIncrease,GCIncrease,TDTIncrease,StragglerIncrease,ERTIncrease,Label,memUtil,commit,cpuUtil
1000,Wc,5,1,0,0.0066,0,0.1,0.0083,0.00301,0,0.205821206,0,0.393184797,0.034696096,0.344788087,2,0.98,0.47,0.89
1000,Wc,5,1,0.004,0.0166,0,0.2,0.033,0.00916,1.048034934,0.517671518,0,0.786369594,0.137948332,1.049255441,2,0.98,0.46,0.62
1000,Wc,5,1,0.025,0.083,0,8,0.03,0.00709,6.550218341,2.588357588,0,31.45478375,0.125407575,0.812142039,1,0.96,0.45,0.94
1000,So,5,1,0.00167,2.8,0.0076,0.034,3.7,1.605,0.022456298,0.835820896,0.012371134,0.008480918,0.917355372,0.45,2,0.7,0.23,0.83
1000,So,5,1,0.0048,3,0.0084,0.052,3.7,1.65,0.064545047,0.895522388,0.013673359,0.012970816,0.917355372,0.462616822,2,0.6,0.19,0.84
1000,So,5,1,0.0042,2.75,0.0225,0.06,3.3,1.496,0.056476916,0.820895522,0.036625068,0.014966326,0.818181818,0.419439252,2,0.91,0.31,0.7
1000,So,5,1,0.002,2.75,0.01665,0.044,3.6,1.558,0.02689377,0.820895522,0.02710255,0.010975306,0.892561984,0.43682243,1,0.98,0.19,0.72
1000,So,5,1,0.0029,6.5,0.0153,0.045,8.7,6.79,0.038995966,1.940298507,0.024905046,0.011224744,2.157024793,1.903738318,2,0.98,0.39,0.98
1000,So,10,2,0.172,4.45,1.14,3,6.7,4.69,2.312864186,1.328358209,1.855670103,0.748316288,1.661157025,1.314953271,2,0.98,0.47,0.87
1000,So,10,2,0.00145,3.85,0.48,3,4.3,3.77,0.019497983,1.149253731,0.78133478,0.748316288,1.066115702,1.057009346,1,0.98,0.3,0.68
1000,Mm,5,1,0,0.771,0.00158,0.004,0.85,0.791,0,2.367451382,0.27008547,0.75,1.02739726,1.606635071,2,0.98,0.29,0.68
1000,Mm,5,1,0.0036,0.8,0.0059,0.003,0.883,0.811,1.208053691,2.456499488,1.008547009,0.5625,1.067284448,1.647257955,1,0.9,0.26,0.88
1000,Mm,5,1,0.0029,2,0.0172,0.006,2.6,2.08,0.973154362,6.141248721,2.94017094,1.125,3.142626914,4.224779959,2,0.8,0.29,0.99
1000,Mm,5,1,0.0694,1.85,0.0996,0.5,2.4,1.672,23.2885906,5.680655067,17.02564103,93.75,2.900886382,3.396073121,1,0.98,0.31,0.93
1000,Mm,10,2,0.00246,0.116,0.00868,0.011,2.3,1.163,0.825503356,0.356192426,1.483760684,2.0625,2.780016116,2.362220718,2,0.8,0.29,0.99
1000,Mm,10,2,0.0032,0.1,0.0074,0.003,2.3,1.173,1.073825503,0.307062436,1.264957265,0.5625,2.780016116,2.38253216,1,0.97,0.27,0.93
1000,Mm,10,2,0.00388,0.116,0.00883,0.003,1.8,1.0235,1.302013423,0.356192426,1.509401709,0.5625,2.175664786,2.0788761,1,0.96,0.28,0.94
1000,Mm,10,1,0.00353,0.514,0.0066,0.005,0.005,1.001,1.184563758,1.578300921,1.128205128,0.9375,0.006043513,2.033175355,1,0.77,0.21,0.93
1000,Mm,10,1,0.0026,0.442,0.00385,0.006,0.006,0.864,0.872483222,1.357215967,0.658119658,1.125,0.007252216,1.754908599,2,0.76,0.19,0.99
1000,Mm,10,1,0.0044,0.628,0.0082,0.006,0.006,1.148,1.476510067,1.928352098,1.401709402,1.125,0.007252216,2.331753555,2,0.8,0.29,0.99
1000,Mm,10,1,0.00604,0.614,0.00806,0.004,0.004,1.21,2.026845638,1.885363357,1.377777778,0.75,0.004834811,2.457684496,2,0.69,0.16,0.99
1000,Mm,5,1,0.0029,2,0.0172,0.006,2.6,2.08,0.973154362,6.141248721,2.94017094,1.125,3.142626914,4.224779959,2,0.8,0.29,0.99
1000,Mm,5,1,0.00309,2,0.0123,0.006,2.4,2.07,1.036912752,6.141248721,2.102564103,1.125,2.900886382,4.204468517,2,0.84,0.31,0.99
1000,Mm,5,1,0.0694,1.85,0.0996,0.5,2.4,1.672,23.2885906,5.680655067,17.02564103,93.75,2.900886382,3.396073121,1,0.77,0.21,0.93
1000,Mm,5,1,0.057,1.42,0.0442,0.025,2,1.463,19.12751678,4.360286592,7.555555556,4.6875,2.417405318,2.971563981,1,0.98,0.34,0.94
1000,Mm,5,1,0.0827,1.18,0.0249,0.007,1.8,1.063,27.75167785,3.623336745,4.256410256,1.3125,2.175664786,2.159106297,2,0.99,1.02,0.02
1000,Wc,5,1,0.0055,0.025,0,1,0.0106,0.014,1.441048035,0.77962578,0,3.931847969,0.044310676,1.603665521,2,0.98,0.48,0.99
1000,Wc,5,1,0.5,0.0416,0,2,0.033,0.022,131.0043668,1.297297297,0,7.863695937,0.137948332,2.520045819,2,0.98,0.48,0.99
1000,Wc,5,1,0.3,0.083,0,8,0.03,0.00709,78.60262009,2.588357588,0,31.45478375,0.125407575,0.812142039,1,0.96,0.45,0.95
1000,So,5,1,0.00467,6,0.0195,2,8.6,6.53,0.062796952,1.791044776,0.031741725,0.498877526,2.132231405,1.830841121,2,0.98,0.39,0.98
1000,So,5,1,0.0029,6.5,0.0153,0.045,8.7,6.79,0.038995966,1.940298507,0.024905046,0.011224744,2.157024793,1.903738318,2,0.98,0.37,0.98
1000,So,5,1,0.0031,4.1,0.0125,0.089,5.6,4.315,0.041685343,1.223880597,0.02034726,0.02220005,1.388429752,1.209813084,1,0.96,0.33,0.88
1000,Wc,5,1,0.0285,0.191,0,14,0.0116,0.05,7.467248908,5.956340956,0,55.04587156,0.048490929,5.727376861,2,0.98,0.55,0.64
1000,Mm,5,1,0.00297,0.828,0.00658,0.003,0.95,0.851,0.996644295,2.54247697,1.124786325,0.5625,1.148267526,1.728503724,2,0.98,0.35,0.72
1000,Mm,5,1,0.00801,0.771,0.0174,0.004,0.85,0.77,2.687919463,2.367451382,2.974358974,0.75,1.02739726,1.563981043,2,0.98,0.6,0.65
1000,Mm,5,1,0.001619,0.885,0.00691,0.003,1.1,0.903,0.543288591,2.717502559,1.181196581,0.5625,1.329572925,1.834123223,1,0.94,0.22,0.68
1000,Mm,5,1,0.00202,0.9,0.00795,0.003,1.2,0.938,0.677852349,2.763561924,1.358974359,0.5625,1.450443191,1.90521327,1,0.98,0.22,0.83
1000,Mm,5,1,0.00208,0.942,0.00548,0.003,1.1,0.953,0.697986577,2.892528147,0.936752137,0.5625,1.329572925,1.935680433,1,0.98,0.24,0.94
1000,So,5,1,0.00211,3.1,0.00944,0.095,4,3.23,0.028372927,0.925373134,0.015366251,0.023696682,0.991735537,0.905607477,1,0.98,0.33,0.83
1000,So,5,1,0.00139,3.25,0.0289,0.037,3.9,3.36,0.01869117,0.970149254,0.047042865,0.009229234,0.966942149,0.942056075,1,0.17,0.17,0.95
1000,Wc,5,1,0.00197,0.0166,0.00188,0.3,0.0133,0.0094,0.516157205,0.517671518,1.545205479,1.179554391,0.055597358,1.07674685,1,0.98,0.41,0.72
1000,Wc,5,1,0.00484,0.0075,0,0.056,0.001,0.0069,1.268122271,0.233887734,0,0.220183486,0.004180252,0.790378007,1,0.98,0.41,0.84
1000,Wc,5,1,0.00027,0.0166,0,0.4,0.0166,0.01,0.070742358,0.517671518,0,1.572739187,0.069392191,1.145475372,1,0.98,0.41,0.97
1000,Wc,10,2,0.012,0.0165,0,0.057,0.033,0.015,3.144104803,0.514553015,0,0.224115334,0.137948332,1.718213058,2,0.98,0.43,0.99
1000,Wc,10,2,0.00002,0.0165,0.0029,0.3,0.033,0.0159,0.005240175,0.514553015,2.383561644,1.179554391,0.137948332,1.821305842,1,0.98,0.45,0.94
1000,Wc,10,2,0.00177,0.00832,0,0.063,0.015,0.0087,0.463755459,0.25945946,0,0.247706422,0.062703787,0.996563574,1,0.98,0.41,0.95
1000,Wc,10,2,0.037,0.275,0,0.5,0.2,0.0903,9.694323144,8.575883576,0,1.965923984,0.836050498,10.34364261,2,0.98,0.79,0.57
1000,So,10,2,0.00606,5.5,0.73,0.4,11,5.76,0.081488122,1.641791045,1.188279978,0.099775505,2.727272727,1.614953271,2,0.98,0.43,0.98
1000,So,10,2,0.0086,4.3,0.447,0.6,6.3,4.31,0.115643209,1.28358209,0.727618014,0.149663258,1.561983471,1.208411215,1,0.98,0.44,0.94
1000,So,10,2,0.073,5.5,1.57,0.1,8.6,5.71,0.981622591,1.641791045,2.555615844,0.024943876,2.132231405,1.600934579,1,0.98,0.39,0.95
1000,Mm,10,2,0.00247,1.1,0.00865,0.004,2.4,1.06,0.82885906,3.377686796,1.478632479,0.75,2.900886382,2.153012864,2,0.98,0.44,0.99
1000,Mm,10,2,0.00314,0.928,0.0129,0.004,1.4,0.895,1.053691275,2.849539406,2.205128205,0.75,1.692183723,1.817874069,1,0.98,0.61,0.94
1000,Mm,10,2,0.0033,0.885,0.0074,0.003,1.3,0.875,1.10738255,2.717502559,1.264957265,0.5625,1.571313457,1.777251185,1,0.98,0.6,0.93
1000,Mm,10,2,0.00459,0.757,0.0083,0.003,0.95,0.759,1.540268456,2.324462641,1.418803419,0.5625,1.148267526,1.541638456,2,0.98,0.6,0.66
1000,Wc,10,2,0.0064,0.0066,0,0.035,0.01,0.00598,1.676855895,0.205821206,0,0.137614679,0.041802525,0.684994273,1,0.97,0.44,0.89
1000,Wc,10,2,0.0129,0.0416,0,0.2,0.0466,0.0316,3.379912664,1.297297297,0,0.786369594,0.194799766,3.619702176,2,0.98,0.69,0.87
1000,Mm,10,2,0.0035,0.8,0.0064,0.1149,0.983,0.856,1.174496644,2.456499488,1.094017094,21.54375,1.188154714,1.738659445,1,0.67,0.28,0.91
1000,Mm,10,2,0.00706,0.857,0.0204,0.237,1.1,0.898,2.369127517,2.631525077,3.487179487,44.4375,1.329572925,1.823967502,2,0.96,0.36,0.72
1000,So,10,2,0.0026,3.7,0.776,0.061,4.9,4.43,0.0349619,1.104477612,1.263157895,0.015215765,1.214876033,1.242056075,1,0.98,0.43,0.89
1000,Mm,50,100,0.002959,0.8125,0.0138,0.002,2.1,0.7616,0.99295302,2.494882293,2.358974359,0.375,2.538275584,1.546919431,1,0.97,0.43,0.94
1000,Mm,50,100,0.0029,0.828,0.0148,0.002,2.7,0.84,0.973154362,2.54247697,2.52991453,0.375,3.26349718,1.706161137,2,0.98,0.43,0.99
1000,Wc,50,100,0.0033,0.046,0.0006,0.008,0.233,0.0418,0.864628821,1.434511435,0.493150685,0.031454784,0.97399883,4.788087056,1,0.98,0.48,0.94
1000,Wc,50,100,0.00289,0.0625,0.00066,0.002,0.683,0.0577,0.75720524,1.949064449,0.542465753,0.007863696,2.855112449,6.609392898,2,0.98,0.45,0.93
1000,So,50,100,0.00285,3.1875,0.0176,0.003,5.5,3.0626,0.038323622,0.951492537,0.028648942,0.000748316,1.363636364,0.858672897,1,0.97,0.35,0.93
1000,So,50,100,0.0032,3.25,0.022,0.003,10,3.159,0.043030031,0.970149254,0.035811177,0.000748316,2.479338843,0.885700935,2,0.98,0.45,0.98
1000,Wc,5,1,0.00296,0.0066,0.0029,0.4,0.7,0.007,0.775545852,0.205821206,2.383561644,1.572739187,2.926176741,0.801832761,0,0.98,0.41,0.61
1000,Wc,5,1,0.0033,0.0066,0.00075,0.063,0.01666,0.012,0.864628821,0.205821206,0.616438356,0.247706422,0.069643006,1.374570447,0,0.98,0.41,0.61
1000,Wc,5,1,0.00519,0.083,0,0.3,0.001,0.00719,1.359825328,2.588357588,0,1.179554391,0.004180252,0.823596793,0,0.98,0.41,0.61
1000,Mm,5,1,0.0032,0.133,0.0057,0.003,0.8,0.373,1.073825503,0.40839304,0.974358974,0.5625,0.966962127,0.757616791,0,0.5,0.12,0.63
1000,Mm,5,1,0.0029,0.116,0.00655,0.01,0.866,0.37,0.973154362,0.356192426,1.11965812,1.875,1.046736503,0.751523358,0,0.5,0.12,0.63
1000,Mm,5,1,0.00284,0.728,0.0053,0.003,0.816,0.734,0.953020134,2.235414534,0.905982906,0.5625,0.98630137,1.490859851,0,0.5,0.12,0.63
1000,So,5,1,0.0838,3.85,0.877,2,4.4,3.99,1.126848947,1.149253731,1.427563755,0.498877526,1.090909091,1.118691589,0,0.95,0.32,0.6
1000,So,5,1,0.139,3.7,0.955,10,4.8,4.13,1.869116988,1.104477612,1.554530657,2.494387628,1.190082645,1.157943925,0,0.95,0.32,0.6
1000,So,5,1,0.0003,2.5,0.011,0.027,2.9,2.58,0.004034065,0.746268657,0.017905589,0.006734847,0.719008265,0.723364486,0,0.95,0.32,0.6
0,Mm,5,1,0.002046667,0.523809524,0.001546667,0.533333333,0.088866667,0.087533333,1,1,1,1,1,1,0,0.5,0.12,0.63
0,Lr,5,1,0.003003333,0.03247619,0.00051,0.004333333,0.055333333,0.031266667,1,1,1,1,1,1,0,0.55,0.15,0.61
0,Wc,5,1,0.005206667,3.516666667,1.309,0.7,4.5,3.706666667,1,1,1,1,1,1,0,0.98,0.41,0.61
0,Q26,5,1,0.002536667,0.255,0.00564,0.106333333,0.255,0.2072,1,1,1,1,1,1,0,0.53,0.2,0.6
0,Q9,5,1,0.003676667,0.223666667,0.004666667,0.024666667,0.3,0.2317,1,1,1,1,1,1,0,0.45,0.17,0.61
0,Q70,5,1,0.002786667,0.232666667,0.00496,0.009333333,0.277666667,0.228333333,1,1,1,1,1,1,0,0.49,0.19,0.65
0,Q52,5,1,0.00101,0.222,0.005616667,0.006666667,0.299533333,0.229,1,1,1,1,1,1,0,0.7,0.19,0.64
0,Q15,5,1,0.002563333,0.213666667,0.005093333,0.013,0.249666667,0.201333333,1,1,1,1,1,1,0,0.78,0.21,0.64
0,Q78,5,1,0.00223,0.432666667,0.0052,0.002666667,0.288666667,0.0898,1,1,1,1,1,1,0,0.96,0.25,0.64
0,Q64,5,1,0.00332,0.230666667,0.00467,0.004,0.288666667,0.230666667,1,1,1,1,1,1,0,0.86,0.22,0.61
0,Nb,5,1,0.00385,1.15,0.0122,0.6,1.2,1.05,1,1,1,1,1,1,0,0.96,0.25,0.62
0,Co,5,1,0.014,0.241,0.0166,0.5,0.266,0.225,1,1,1,1,1,1,0,0.33,0.17,0.64
0,So,5,1,0.015533333,3.733333333,0.3061,0.633333333,3.766666667,3.18,1,1,1,1,1,1,0,0.95,0.32,0.6
0,Lr,5,1,0.0027,0.038,0.0007,0.006,0.05,0.036,0.89900111,1.170087977,1.37254902,1.384615385,0.903614458,1.151385928,2,0.71,0.2,0.83
0,Lr,5,1,0.0033,0.042,0.0009,0.006,0.083,0.0426,1.098779134,1.293255132,1.764705882,1.384615385,1.5,1.362473348,1,0.69,0.18,0.72
0,Lr,5,1,0.0038,0.045,0.00108,0.007,0.1,0.042,1.265260821,1.385630499,2.117647059,1.615384615,1.807228916,1.343283582,2,0.69,0.21,0.98
0,Lr,5,1,0.0044,0.052,0.00113,0.01,0.083,0.0501,1.465038846,1.601173021,2.215686275,2.307692308,1.5,1.602345416,1,0.77,0.2,0.88
0,Lr,5,2,0.0011,0.04,0.00349,0.01,0.083,0.0396,0.366259711,1.231671554,6.843137255,2.307692308,1.5,1.26652452,2,0.64,0.17,0.98
0,Lr,5,2,0.0011,0.045,0.00209,0.006,0.083,0.045,0.366259711,1.385630499,4.098039216,1.384615385,1.5,1.439232409,1,0.9,0.23,0.88
0,Wc,5,1,0.0039,4.7,1.6,1,5.8,4.72,0.749039693,1.336492891,1.222307105,1.428571429,1.288888889,1.273381295,2,0.98,0.47,0.89
0,Wc,5,1,0.006,5,2,1,6.5,5.478,1.152368758,1.421800948,1.527883881,1.428571429,1.444444444,1.477877698,2,0.98,0.46,0.62
0,Wc,5,1,0.6,6,2.23,1,7.2,5.98,115.2368758,1.706161137,1.703590527,1.428571429,1.6,1.613309353,1,0.96,0.45,0.94
0,So,5,1,0.0004,2.7,0.0293,0.9,3.6,2.85,0.025751073,0.723214286,0.095720353,1.421052632,0.955752212,0.896226415,2,0.7,0.23,0.83
0,So,5,1,0.0015,2.8,0.03775,1,3.5,2.87,0.096566524,0.75,0.123325711,1.578947368,0.92920354,0.902515723,2,0.6,0.19,0.84
0,So,5,1,0.0025,2.5,0.0285,0.7,3.1,2.58,0.160944206,0.669642857,0.093106828,1.105263158,0.82300885,0.811320755,2,0.91,0.31,0.7
0,So,5,1,0.043,2.55,0.0306,0.7,3.1,2.66,2.768240343,0.683035714,0.099967331,1.105263158,0.82300885,0.836477987,1,0.98,0.19,0.72
0,So,5,1,0.0097,6,0.072,2,7.9,6.23,0.624463519,1.607142857,0.235217249,3.157894737,2.097345133,1.959119497,2,0.98,0.39,0.98
0,So,10,2,0.249,8,0.78,0.8,11,7.04,16.03004292,2.142857143,2.548186867,1.263157895,2.920353982,2.213836478,2,0.98,0.47,0.87
0,So,10,2,0.00737,3.45,0.4298,0.6,4.3,3.65,0.474463519,0.924107143,1.404116302,0.947368421,1.14159292,1.147798742,1,0.98,0.3,0.68
0,Q26,5,1,0.0009,0.2915,0.00885,0.045,0.3,0.263,0.354796321,1.143137255,1.569148936,0.423197492,1.176470588,1.269305019,2,0.71,0.2,0.85
0,Q26,5,1,0.006,0.325,0.01035,0.01,0.366,0.288,2.365308804,1.274509804,1.835106383,0.094043887,1.435294118,1.38996139,1,0.55,0.21,0.98
0,Q26,5,1,0.00118,0.358,0.0101,0.006,0.366,0.304,0.465177398,1.403921569,1.790780142,0.056426332,1.435294118,1.467181467,1,0.97,0.24,0.92
0,Q26,5,2,0.0025,0.25,0.0064,0.009,0.316,0..246,0.985545335,0.980392157,1.134751773,0.084639498,1.239215686,0,1,0.8,0.22,0.97
0,Mm,5,1,0,0.1,0.0058,0.6,0.1,0.093,0,0.190909091,3.75,1.125,1.12528132,1.062452399,2,0.98,0.29,0.68
0,Mm,5,1,0.0043,0.1,0.0027,0.6,0.083,0.0867,2.100977199,0.190909091,1.745689655,1.125,0.933983496,0.990479817,1,0.9,0.26,0.88
0,Mm,5,1,0.0134,0.216,0.0022,2,0.183,0.175,6.54723127,0.412363636,1.422413793,3.75,2.059264816,1.999238385,2,0.8,0.29,0.99
0,Mm,5,1,0.0128,0.366,0.005,8,0.2,0.19725,6.254071661,0.698727273,3.232758621,15,2.250562641,2.253427266,1,0.98,0.31,0.93
0,Mm,10,2,0.0022,1.14,0.0015,0.7,0.083,0.0868,1.074918567,2.176363636,0.969827586,1.3125,0.933983496,0.991622239,2,0.8,0.29,0.99
0,Mm,10,2,0.00398,1.17,0.00105,0.6,0.083,0.0868,1.944625407,2.233636364,0.67887931,1.125,0.933983496,0.991622239,1,0.97,0.27,0.93
0,Mm,10,2,0,0.942,0.00146,0.6,0.083,0.0809,0,1.798363636,0.943965517,1.125,0.933983496,0.924219345,1,0.96,0.28,0.94
0,Mm,10,1,0.0128,0.116,0.0016,0.6,0.6,0.11,6.254071661,0.221454546,1.034482759,1.125,6.751687922,1.256664128,1,0.77,0.21,0.93
0,Mm,10,1,0,0.083,0.0016,0.6,0.6,0.0728,0,0.158454546,1.034482759,1.125,6.751687922,0.831683168,2,0.76,0.19,0.99
0,Mm,10,1,0.0102,0.1,0.0016,0.6,0.6,0.07895,4.983713355,0.190909091,1.034482759,1.125,6.751687922,0.901942117,2,0.8,0.29,0.99
0,Mm,10,1,0,0.1,0.00173,0.6,0.6,0.0788,0,0.190909091,1.118534483,1.125,6.751687922,0.900228484,2,0.69,0.16,0.99
0,Mm,5,1,0.0134,0.216,0.0022,2,0.183,0.175,6.54723127,0.412363636,1.422413793,3.75,2.059264816,1.999238385,2,0.8,0.29,0.99
0,Mm,5,1,0.0133,0.183,0.0028,2,0.133,0.141,6.498371336,0.349363636,1.810344828,3.75,1.496624156,1.610814928,2,0.84,0.31,0.99
0,Mm,5,1,0.0128,0.366,0.005,8,0.2,0.197,6.254071661,0.698727273,3.232758621,15,2.250562641,2.250571211,1,0.77,0.21,0.93
0,Mm,5,1,0.0118,0.2,0.0065,1,0.166,0.166,5.765472313,0.381818182,4.202586207,1.875,1.867966992,1.896420411,1,0.98,0.34,0.94
0,Mm,5,1,0.107,2,0.239,1.5,0.3,0.294,52.28013029,3.818181818,154.5258621,2.8125,3.375843961,3.358720487,2,0.99,1.02,0.02
0,Lr,5,1,0.00414,0.0809,0.002,0.013,0.166,0.0791,1.378468368,2.491055718,3.921568627,3,3,2.529850746,2,0.6,0.21,0.98
0,Lr,5,1,0.004,0.0904,0.00213,0.012,0.166,0.088,1.331853496,2.783577713,4.176470588,2.769230769,3,2.814498934,2,0.59,0.2,0.98
0,Lr,5,1,0.3,0.25,0.12,0.3,1.2,0.28,99.88901221,7.697947214,235.2941176,69.23076923,21.68674699,8.955223881,1,0.98,0.47,0.87
0,Lr,5,1,0.216,0.471,0.083,0.1,0.766,0.273,71.92008879,14.50293255,162.745098,23.07692308,13.84337349,8.731343284,1,0.99,0.47,0.91
0,Lr,5,1,0.0251,0.157,0.0217,0.038,0.266,0.137,8.357380688,4.83431085,42.54901961,8.769230769,4.807228916,4.381663113,2,0.98,0.62,0.56
0,Lr,5,1,0.0142,0.083,0.0085,0.008,0.233,0.122,4.728079911,2.555718475,16.66666667,1.846153846,4.210843373,3.901918977,2,0.98,0.62,0.56
0,Wc,5,1,0.0065,10,3.79,2,13,10.52,1.248399488,2.843601896,2.895339954,2.857142857,2.888888889,2.838129496,2,0.98,0.48,0.99
0,Wc,5,1,0.0078,10,4.13,2,13,10.72,1.498079385,2.843601896,3.155080214,2.857142857,2.888888889,2.892086331,2,0.98,0.48,0.99
0,Wc,5,1,0.6,6,2.6,1,7.2,5.98,115.2368758,1.706161137,1.986249045,1.428571429,1.6,1.613309353,1,0.96,0.45,0.95
0,So,5,1,0.0046,5,0.0431,1,7,5.52,0.296137339,1.339285714,0.140803659,1.578947368,1.85840708,1.735849057,2,0.98,0.39,0.98
0,So,5,1,0.0097,6,0.072,2,7.9,6.23,0.624463519,1.607142857,0.235217249,3.157894737,2.097345133,1.959119497,2,0.98,0.37,0.98
0,So,5,1,0.0027,3.7,0.038,1,5,3.92,0.173819743,0.991071429,0.124142437,1.578947368,1.327433628,1.232704403,1,0.96,0.33,0.88
0,So,5,1,0.162,3.8,0.261,30,4.8,3.68,10.42918455,1.017857143,0.852662529,47.36842105,1.274336283,1.157232704,2,0.98,0.62,0.6
0,So,5,1,0.127,3.6,0.226,1,5,3.81,8.175965665,0.964285714,0.73832081,1.578947368,1.327433628,1.198113208,2,0.98,0.62,0.6
0,Q26,5,1,0.0027,0.9,0.0155,0.012,0.75,0.548,1.064388962,3.529411765,2.74822695,0.112852665,2.941176471,2.644787645,2,0.95,0.2,0.85
0,Q26,5,1,0.0036,0.408,0.0113,0.011,0.433,0.372,1.419185283,1.6,2.003546099,0.103448276,1.698039216,1.795366795,1,0.96,0.24,0.9
0,Q26,5,1,0.036,1.25,0.106,0.3,1.4,0.91,14.19185283,4.901960784,18.79432624,2.821316614,5.490196078,4.391891892,1,0.98,0.34,0.91
0,Q26,5,1,0.0037,0.8,0.0155,0.025,0.633,0.492,1.458607096,3.137254902,2.74822695,0.235109718,2.482352941,2.374517375,1,0.53,0.2,0.98
0,Q26,5,1,0.0174,2.05,0.0749,0.063,2.5,1.26,6.859395532,8.039215686,13.28014184,0.592476489,9.803921569,6.081081081,2,0.98,0.68,0.57
0,Q26,5,1,0.1,4.05,0.32775,0.022,7,4.16,39.4218134,15.88235294,58.11170213,0.206896552,27.45098039,20.07722008,2,0.98,0.82,0.44
0,Wc,5,1,0.29,10,6.939,0.7,15,11.23,55.6978233,2.843601896,5.300993125,1,3.333333333,3.029676259,2,0.98,0.55,0.64
0,Lr,5,1,0.0025,0.035,0.000566,0.005,0.05,0.0337,0.832408435,1.07771261,1.109803922,1.153846154,0.903614458,1.07782516,2,0.98,0.55,0.69
0,Q26,5,1,0.0012,0.341,0.0053,0.006,0.283,0.235,0.473061761,1.337254902,0.939716312,0.056426332,1.109803922,1.134169884,2,0.98,0.96,0.42
0,Mm,5,1,0.0027,0.1,0.0017,0.6,0.083,0.086,1.319218241,0.190909091,1.099137931,1.125,0.933983496,0.982482864,2,0.98,0.35,0.72
0,Mm,5,1,0.0055,0.116,0.00225,0.7,0.1,0.098,2.687296417,0.221454546,1.454741379,1.3125,1.12528132,1.119573496,2,0.98,0.6,0.65
0,Lr,5,1,0.00199,0.035,0.000566,0.005,0.05,0.0356,0.662597114,1.07771261,1.109803922,1.153846154,0.903614458,1.138592751,1,0.98,0.16,0.7
0,Lr,5,1,0.00321,0.033,0.00068,0.0006,0.083,0.0339,1.068812431,1.016129032,1.333333333,0.138461539,1.5,1.084221748,1,0.98,0.17,0.82
0,Mm,5,1,0,0.083,0.00218,0.6,0.083,0.0795,0,0.158454546,1.409482759,1.125,0.933983496,0.908225438,1,0.94,0.22,0.68
0,Mm,5,1,0.00719,0.1,0.00228,0.6,0.083,0.0828,3.513029316,0.190909091,1.474137931,1.125,0.933983496,0.945925362,1,0.98,0.22,0.83
0,Mm,5,1,0,0.0116,0.00201,0.8,0.1,0.0977,0,0.022145455,1.299568966,1.5,1.12528132,1.11614623,1,0.98,0.24,0.94
0,So,5,1,0.0016,2.65,0.0302,1,3.3,2.74,0.103004292,0.709821429,0.098660568,1.578947368,0.876106195,0.86163522,1,0.98,0.33,0.83
0,So,5,1,0.0085,2.95,0.0366,0.8,3.7,3.05,0.5472103,0.790178571,0.119568768,1.263157895,0.982300885,0.959119497,1,0.64,0.17,0.95
0,Q26,5,1,0.00207,0.308,0.00856,0.2,0.35,0.282,0.816031538,1.207843137,1.517730496,1.880877743,1.37254902,1.361003861,1,0.93,0.21,0.84
0,Q26,5,1,0.00279,0.4,0.00583,0.006,0.366,0.267,1.099868594,1.568627451,1.033687943,0.056426332,1.435294118,1.288610039,1,0.91,0.21,0.92
0,Wc,5,1,0.00699,3.9,1.45,0.7,4.8,4.096,1.342509603,1.109004739,1.107715814,1,1.066666667,1.105035971,1,0.98,0.41,0.72
0,Wc,5,1,0.0136,4.05,1.5181,0.7,5.1,4.262,2.612035851,1.151658768,1.15974026,1,1.133333333,1.149820144,1,0.98,0.41,0.84
0,Wc,5,1,0.0103,4.55,1.7,0.9,5.5,4.719,1.978233035,1.293838863,1.298701299,1.285714286,1.222222222,1.273111511,1,0.98,0.41,0.97
0,Q9,5,1,0.00343,0.277,0.00815,0.01,0.35,0.276,0.932910245,1.238450075,1.746428571,0.405405405,1.166666667,1.191195511,2,0.49,0.18,0.85
0,Q9,5,1,0.00313,0.6,0.00625,0.006,0.45,0.166,0.851314597,2.682563338,1.339285714,0.243243243,1.5,0.716443677,2,0.53,0.19,0.98
0,Q9,5,1,0.00317,0.6,0.0134,0.058,0.7,0.604,0.862194016,2.682563338,2.871428571,2.351351351,2.333333333,2.606819163,2,0.51,0.18,0.99
0,Q9,5,1,0.00234,0.255,0.007,0.045,0.316,0.258,0.636446056,1.140089419,1.5,1.824324324,1.053333333,1.113508848,1,0.54,0.2,0.88
0,Q9,5,1,0.0026,0.305,0.0093,0.014,0.366,0.312,0.707162285,1.363636364,1.992857143,0.567567568,1.22,1.346568839,1,0.54,0.2,0.93
0,Q9,5,1,0.00202,0.4,0.0107,0.074,0.483,0.403,0.549410698,1.788375559,2.292857143,3,1.61,1.739318084,1,0.58,0.22,0.93
0,Q9,5,1,0.00468,0.25,0.0069,0.013,0.316,0.257,1.272892112,1.117734724,1.478571429,0.527027027,1.053333333,1.109192922,1,0.49,0.18,0.66
0,Q9,5,1,0.001152,0.283,0.0083,0.043,0.33,0.281,0.313327289,1.265275708,1.778571429,1.743243243,1.1,1.21277514,1,0.49,0.18,0.85
